x,exact,approx
0,1,0.9999999999999992
0.125,0.9847265389049334,0.9847265389055223
0.25,0.9393727128473789,0.9393727128507033
0.375,0.8653239416229414,0.8653239416310491
0.5,0.7648421872844885,0.7648421872992655
0.625,0.6409968581633252,0.6409968581864388
0.75,0.4975710478917272,0.4975710479245742
0.875,0.3389459735361174,0.3389459735797823
1,0.169967142900241,0.1699671429554625
1.125,-0.004203660824688264,-0.004203660757539693
1.25,-0.1782460556494921,-0.1782460555704254
1.375,-0.3468435820816725,-0.3468435819910767
1.5,-0.5048461045998571,-0.5048461044984882
1.625,-0.6474271324428384,-0.6474271323317963
1.75,-0.7702312540473072,-0.7702312539280028
1.875,-0.8695071814659845,-0.8695071813400966
2,-0.9422223406686581,-0.9422223405380821
2.125,-0.9861555073451213,-0.9861555072119108
2.25,-0.999964658471342,-0.9999646583376466
2.375,-0.9832279669823556,-0.9832279668503549
2.5,-0.9364566872907963,-0.9364566871626334
2.625,-0.8610795380381355,-0.8610795379158515
2.75,-0.7593990591375082,-0.7593990590229799
2.875,-0.6345212762661472,-0.6345212761610296
3,-0.4902608213407003,-0.4902608212463763
3.125,-0.3310244072528873,-0.3310244071704265
3.25,-0.1616762163536865,-0.1616762162838094
3.375,0.01261068534646556,0.01261068540340646
3.5,0.1865123694225749,0.1865123694666072
3.625,0.3547166746624355,0.3547166746939657
3.75,0.5120854772418406,0.5120854772616411
3.875,0.6538116445932414,0.6538116446024292
4,0.7755658785102496,0.7755658785102496
